,frame,pos_x,pos_y,maxx,maxy,minx,miny
205,206.0,150.8633293603496,93.69964243146603,172,113,128,74
206,207.0,151.15563122714087,92.42376087779039,172,113,128,65
207,208.0,150.87776527934008,92.27471566054243,172,113,128,65
208,209.0,149.99644346333088,92.03495217071377,172,113,127,66
209,210.0,147.99725602481507,91.57349081364829,172,113,124,69
210,211.0,145.28269498980796,88.95150734899688,171,112,113,67
211,212.0,143.09244389540868,88.42340951204447,170,112,109,68
212,213.0,140.16362001798024,89.67006293077614,169,112,104,69
213,214.0,140.04748995983934,89.47811244979918,169,112,106,68
214,215.0,141.4295051353875,90.05374001452432,169,113,110,69
215,216.0,144.73408239700373,90.68196896736222,169,113,123,69
216,217.0,148.18200408997956,91.45705521472392,170,114,126,69
217,218.0,155.56259204712813,92.26165930289642,179,113,128,67
218,219.0,153.96640450529176,89.85862705117,189,110,126,66
219,220.0,160.18079399141632,88.46807939914163,204,109,128,67
220,221.0,165.36454905930987,88.0454737197334,213,109,129,67
221,222.0,167.8018790849673,87.82769607843137,218,108,130,67
222,223.0,170.14559748427672,86.47845911949685,222,109,131,66
223,224.0,170.48248507697141,85.20538799874332,225,107,125,66
224,225.0,178.89729565481613,85.32102704345183,238,107,135,67
225,226.0,193.36988832650437,86.24222704266089,252,106,146,68
226,227.0,202.29605151669207,88.1637857990171,254,106,156,69
227,228.0,217.44943089430893,89.83520325203251,267,110,171,71
228,229.0,222.65893271461718,87.59903755263383,276,105,174,70
229,230.0,230.31466162451744,86.9803828882061,284,105,186,69
230,231.0,250.41601823469307,85.36815216536979,309,102,204,64
231,232.0,259.97167755991285,91.54759874964479,320,109,210,73
232,233.0,276.4687052932761,91.87938125894134,336,108,222,75
233,234.0,296.7982050584716,90.28836914151029,356,107,246,73
234,235.0,298.3699413036762,89.79641643497065,350,107,268,76
235,242.0,395.8163525716529,50.47987828818217,427,78,358,21
236,243.0,385.5000879971841,47.29153467089053,420,101,344,8
237,244.0,379.9358199807372,53.67568514140618,419,104,343,12
238,245.0,370.4347102436072,59.152065365410806,418,106,340,20
239,246.0,357.9390118373649,62.78040830331103,387,91,326,35
240,247.0,348.7277646595828,77.14433293978749,380,102,323,49
241,248.0,336.53377065111755,85.61285228377065,361,106,315,64
242,251.0,311.51670551670554,91.52499352499352,358,107,271,70
243,252.0,314.3192368453032,91.27488151658768,362,107,271,71
244,253.0,315.26625244505806,87.16304222759176,363,104,275,69
245,257.0,330.73924605036757,90.86594712967307,361,109,308,69
246,258.0,329.8244837758112,93.46329072435266,347,118,309,69
247,259.0,330.0738203957382,94.07412480974124,349,119,310,69
248,260.0,330.40233497979347,94.33647657536297,349,120,310,69
249,261.0,330.30170098478067,94.26574156968069,349,119,310,70
250,262.0,328.8713425731485,94.69340613187737,352,119,309,71
251,263.0,328.5274041937816,94.43065798987708,351,119,310,70
252,264.0,328.3653762505437,94.0356676816007,351,119,309,70
253,265.0,328.7268853855986,93.97656582871751,350,118,309,70
254,266.0,328.8115756541524,94.00967007963595,350,118,309,70
255,267.0,329.1409460764032,94.24065646117776,351,118,309,70
256,268.0,329.26696957180224,94.5131488365689,351,118,309,70
257,269.0,329.4112430072315,94.63269204529949,351,118,309,70
258,270.0,329.32753863134656,94.85264900662251,351,118,309,70
259,271.0,329.0891538898353,94.74204997160703,349,118,309,70
260,272.0,329.0426340227944,94.60306739833966,350,118,309,70
261,273.0,329.19108719646795,94.87224061810154,351,119,308,70
262,274.0,329.17726474956123,94.90603483191576,352,119,308,70
263,275.0,329.29060460534413,97.12387636990518,351,128,308,70
264,276.0,329.50262227100865,97.39504817660689,352,128,308,70
265,277.0,329.75045142650777,97.24858553027566,352,128,308,70
266,278.0,329.8333937855156,97.29113771007133,352,128,308,70
267,279.0,330.18429487179486,97.44243096646942,351,128,308,70
268,280.0,330.1404228855721,97.20907960199004,351,128,308,70
269,281.0,330.3647798742138,94.34358764014219,352,119,308,70
270,282.0,331.0734557595993,94.38355592654425,351,118,311,70
271,283.0,331.1920377867746,94.6438596491228,352,119,311,70
272,284.0,331.15160152008684,94.63925081433224,352,119,311,70
273,285.0,331.5070252910478,94.88839823364111,352,120,312,70
274,286.0,331.18818897637794,95.16679790026247,352,120,311,70
275,287.0,331.1543186180422,95.44171465131157,352,120,311,70
276,288.0,330.6804579755399,94.69724173822534,353,120,309,70
277,289.0,330.420208500401,94.6896551724138,352,117,308,70
278,290.0,329.5850445563735,95.22665633475397,352,118,308,70
279,291.0,329.4812661498708,94.82364341085271,352,118,308,70
280,292.0,329.2367468321696,95.00646495991724,352,118,308,70
281,293.0,329.47291993720563,95.16954474097331,353,117,308,70
282,294.0,329.3444132959551,94.81537845414498,352,117,308,70
283,295.0,329.488665325285,94.8674714956405,352,117,308,70
284,296.0,329.38973514477834,94.91409359132702,351,117,308,70
285,297.0,329.3707229580574,94.86616997792494,351,117,308,70
286,298.0,329.4934339200894,94.91324392288348,351,117,308,70
287,299.0,329.4279317100476,94.90554156171285,351,117,308,70
288,300.0,329.3835390946502,94.72194787379972,352,118,308,70
289,301.0,329.37150127226465,94.738620299689,352,117,311,70
290,302.0,332.7578221236758,92.00283321015029,364,117,310,66
291,303.0,332.17128175849274,88.40365401084784,377,105,283,68
292,304.0,322.28696940827774,85.75378427013865,373,103,269,68
293,305.0,320.2373754723463,86.69174395969311,375,103,268,68
294,306.0,296.065718424865,85.09693138416962,340,101,256,70
295,307.0,294.899719343696,82.85870034542314,347,100,250,67
296,308.0,298.1979131223772,87.8290801860043,344,108,256,70
297,309.0,297.39989558861913,88.91660140955364,344,109,258,72
298,310.0,303.73440860215055,89.42505376344084,366,111,253,72
299,311.0,303.8632615666514,88.68468468468468,361,111,237,69
300,312.0,285.37247968236244,86.29418698430423,342,107,221,65
301,313.0,274.94666994347506,87.47243384943064,332,106,215,69
302,314.0,275.94588859416444,88.06251105216622,332,106,216,69
303,315.0,296.7461432506887,84.87603305785125,328,103,270,68
304,316.0,294.1777150916784,85.69644256386145,325,103,268,69
305,317.0,290.55354017501986,85.77470167064439,321,100,267,70
306,318.0,252.71176869211655,88.01513440252992,303,107,192,65
307,319.0,218.92033276931753,88.82057247602933,272,111,162,68
308,320.0,197.04951466336223,87.87045642296572,250,109,134,63
309,321.0,182.87244283995187,84.60500830897942,231,105,128,61
310,322.0,172.2568610876303,85.49044801352494,226,108,119,65
311,323.0,164.309848615668,80.35301905255281,213,108,122,53
312,324.0,158.92292123460953,76.79799853825827,199,106,128,43
313,325.0,165.38647428001642,66.26541146108276,192,112,140,18
314,333.0,184.50683675170916,89.56369851592461,223,116,148,64
315,334.0,187.48521870286575,90.51983408748114,233,119,148,65
316,335.0,189.36853048191875,90.17628276527809,236,117,149,65
317,336.0,188.9140120294052,89.87443380114352,235,115,149,65
318,337.0,187.71007371007371,88.99002308093216,232,115,148,65
319,338.0,187.1632183908046,88.96625880608083,232,115,148,65
320,339.0,187.59781732952464,88.28257525818502,233,113,148,64
321,340.0,189.51122194513715,87.55323811682914,236,114,150,65
322,341.0,194.60220016924376,87.26186629740748,246,112,153,65
323,342.0,197.437441542557,87.19260378444493,250,110,152,65
324,343.0,198.09356223175965,87.31738197424893,251,111,153,65
325,344.0,198.88309096093525,87.34281437125749,251,111,153,65
326,345.0,199.240529896169,87.39505907626209,251,112,153,66
327,346.0,200.3115714584641,87.57257445769686,252,111,153,66
328,347.0,201.0315080852245,88.10174196682628,253,112,153,66
329,348.0,202.56945859656273,86.49690917736567,251,112,156,63
330,349.0,199.10473707083875,87.07511227002752,245,112,154,65
331,350.0,199.43140701677285,88.15578993627774,247,112,154,67
332,351.0,199.4359429289569,88.15583647519775,247,112,154,67
333,352.0,199.6981408285756,88.30954472258819,247,112,154,67
334,353.0,199.52967737236906,88.44126429247687,248,112,154,67
335,354.0,199.84097725111548,88.5204447370346,248,112,153,67
336,355.0,199.84793292859206,88.57321480196588,248,112,153,67
337,356.0,199.7556281771968,88.56913580246913,248,112,153,67
338,357.0,200.00094883585137,88.60309466462301,248,113,153,67
339,358.0,199.8291328804149,88.62962962962963,248,113,153,67
340,359.0,199.96652780822916,88.57516626470803,248,112,153,67
341,360.0,200.11189895856415,88.53785360809513,248,112,153,67
342,361.0,200.14328908554572,88.65766961651917,248,112,153,67
343,362.0,200.2813584348468,88.58840900701365,248,112,153,67
344,363.0,200.1816700007409,88.5969474698081,248,112,153,67
345,364.0,200.15906743396783,88.61516895381436,248,112,153,67
346,365.0,199.81446332671226,88.78643419407047,248,112,153,67
347,366.0,199.9578180212014,88.75802414605418,248,112,153,67
348,367.0,200.0460453844459,88.82852316956745,248,113,153,68
349,368.0,200.10424937509188,88.86163799441258,248,113,153,68
350,369.0,200.18849250313906,88.81335401432897,248,113,154,68
351,370.0,200.52421208750462,88.77360029662587,248,114,153,68
352,371.0,200.49207051707603,88.86427675739469,248,114,153,68
353,372.0,200.5195666592969,88.94679047829611,248,113,153,68
354,373.0,200.88119903019617,88.99022849166114,248,113,153,68
355,374.0,200.69796730004418,88.97982029754013,248,113,153,68
356,375.0,200.64678464787704,89.03299104216735,248,113,153,68
357,376.0,200.58140885984022,89.06383442265795,248,114,153,68
358,377.0,200.62139737991265,89.12903930131004,248,113,154,68
359,378.0,199.4487993577111,88.25260929859134,245,113,154,67
360,379.0,200.29674527955328,88.46455073102636,246,114,154,67
361,380.0,200.2396408331493,88.08898211525724,247,113,154,67
362,381.0,201.21863021624358,88.16055543501844,251,112,153,67
363,382.0,202.85484673920772,87.90484318327289,256,109,154,67
364,383.0,202.8995171140463,88.08308478909245,256,109,154,67
365,384.0,205.2974158612653,87.18609911577215,256,111,157,64
366,385.0,201.9110635260528,86.25067808708064,248,109,156,65
367,386.0,189.19062664560295,83.91108102008576,232,105,148,62
368,387.0,184.64754740636263,82.59183513555868,224,105,146,61
369,388.0,184.295755362848,81.82237943100561,218,105,146,60
370,389.0,183.38462723351816,82.64556377079482,220,103,146,61
371,390.0,184.4063364146322,83.9413763135024,220,105,148,62
372,391.0,185.87280489769614,84.08796520057999,222,105,149,62
373,392.0,184.49305903997322,85.53838434520823,219,108,149,62
374,393.0,184.4145348390566,85.78658677114542,218,109,148,63
375,394.0,183.79847494553377,85.63305322128852,217,108,148,63
376,395.0,183.7430345362825,85.83546759798215,217,108,149,63
377,396.0,183.57116279069768,85.94503875968991,217,108,149,63
378,397.0,183.46767676767675,85.99759129759128,216,109,149,63
379,398.0,183.49496826134074,86.08948753677039,216,109,149,63
380,399.0,183.2050443717889,86.25992526856609,216,108,149,63
381,400.0,183.28893000308355,86.26218008017267,216,108,149,63
382,401.0,183.10346978557504,86.14191033138401,216,108,149,63
383,402.0,183.29423106586455,86.27255900046275,216,108,149,63
384,403.0,183.26863245878803,86.27404999613033,216,109,149,63
385,404.0,183.45639490250267,86.35329341317366,216,109,149,63
386,405.0,183.4437070938215,86.48810068649885,216,109,149,64
387,406.0,183.56378600823047,86.51661332114006,216,109,149,64
388,407.0,183.544406261932,86.50599465444826,216,109,149,64
389,408.0,183.42250922509226,86.4910824108241,216,108,149,64
390,409.0,183.58381193046938,86.44942185465962,216,108,150,64
391,410.0,183.52539646058378,86.54018233356317,216,108,149,64
392,411.0,183.4670502493287,86.45232067510548,216,108,149,64
393,412.0,183.5880467139913,86.45943057781848,217,108,149,64
394,413.0,183.40400552486187,86.5372160834868,216,108,149,64
395,414.0,183.48356374807986,86.44777265745007,216,108,149,64
396,415.0,183.3807325330871,86.57009849184364,216,108,150,64
397,416.0,183.37624591037053,86.5298638058282,216,108,150,64
398,417.0,183.5829719242182,86.54812447690786,217,108,150,64
399,418.0,183.36236880410632,86.55259327357695,216,108,150,64
400,419.0,183.63125763125763,86.51152319902319,217,108,150,64
401,420.0,183.6220333792681,86.53291992037973,217,108,150,64
402,421.0,183.90878900216248,86.42987333951189,217,108,150,64
403,422.0,183.98869926199262,86.54589483394834,217,109,150,64
404,423.0,183.95714836223505,86.60146435452793,217,108,150,64
405,424.0,183.99205803741884,86.5434898816342,217,108,150,64
406,425.0,184.20152905198776,86.55351681957185,217,109,150,64
407,426.0,184.13041474654378,86.5473886328725,217,109,150,64
408,427.0,184.35563244905805,86.47673971549403,217,109,150,64
409,428.0,184.2344313906166,86.50234201028948,217,109,150,64
410,429.0,184.1585188585418,86.56292556040088,217,109,150,64
411,430.0,184.09063790729692,86.54283310387027,217,109,150,64
412,431.0,184.0373774509804,86.5694699754902,217,108,150,64
413,432.0,183.95921496473474,86.53227537565164,217,108,150,63
414,433.0,184.11591892507403,86.51666287102405,217,109,150,64
415,434.0,184.162845251608,86.45614831630722,218,109,150,64
416,435.0,184.1712162572035,86.65013648771611,217,110,150,64
417,436.0,184.29716874292185,86.64809362023405,217,111,150,64
418,437.0,184.40007627765064,86.58207475209763,217,111,150,64
419,438.0,184.2562234365513,86.71478445658774,217,111,150,64
420,439.0,184.3322724861711,86.6584072137607,217,111,150,64
421,440.0,184.44079647362818,86.66476668186654,217,111,150,64
422,441.0,184.45568948525508,86.67341369115306,218,111,150,64
423,442.0,184.35590515275877,86.60579115367076,218,110,150,64
424,443.0,184.29007285974498,86.7430935033394,217,112,150,64
425,444.0,184.41453771289537,86.58485401459853,218,110,150,64
426,445.0,184.58437999543276,86.61056557813808,218,111,150,64
427,446.0,184.53728270814273,86.65401036901494,217,111,150,64
428,447.0,184.1860754570206,86.07506806690003,218,107,150,64
429,448.0,183.78194684440055,85.16226446144984,217,109,152,64
430,449.0,186.13496092176294,86.18781725888324,218,108,153,64
431,450.0,186.58686773484135,85.12095507382972,219,107,152,64
432,451.0,187.64875968992249,86.03519379844961,226,105,152,63
433,452.0,187.85339728217426,87.18449240607514,227,109,152,64
434,453.0,189.11240968975775,87.21731123388581,226,112,151,64
435,454.0,190.00805515734862,87.59628643593419,229,114,151,64
436,455.0,188.99863698318947,87.85801908223534,230,113,151,64
437,456.0,188.77314921365553,88.06375143843498,230,113,151,65
438,457.0,188.94039070342058,87.98370782178982,229,113,151,65
439,458.0,190.19315403422982,87.94124620285989,231,114,150,65
440,459.0,189.4285925597219,87.17742770505139,232,113,148,64
441,460.0,188.8557893166219,87.77036705461056,234,108,149,65
442,461.0,188.2791241978105,87.43903359758399,233,108,149,65
443,462.0,187.98299632352942,87.35117953431372,232,108,149,65
444,463.0,187.92892044586958,87.48266910978775,231,109,149,65
445,464.0,188.12392084956832,87.45396898158758,230,110,149,65
446,465.0,188.0989668297988,87.53126699293094,229,111,149,65
447,466.0,188.01446584667747,87.5766225729094,229,111,149,65
448,467.0,188.20733874082657,87.53341058323676,229,112,149,65
449,468.0,188.32690221602354,87.60622966062297,229,112,149,65
450,469.0,188.5211376458768,87.65159595022799,229,112,149,65
451,470.0,188.6685898915301,87.74190322332487,229,113,149,65
452,471.0,188.4517198827703,87.78698133580133,229,112,149,65
453,472.0,188.5684963099631,87.80019987699876,229,112,149,65
454,473.0,188.3988617135825,87.85133056452852,229,112,149,65
455,474.0,188.62714617169374,87.76334106728538,229,113,150,65
456,475.0,188.95561698533362,87.64647162712124,229,113,149,65
457,476.0,188.94813452846088,87.7671799586302,229,113,150,65
458,477.0,188.9632521819017,87.8382330424131,229,113,150,65
459,478.0,189.2181790614813,87.86210294898035,229,113,150,65
460,479.0,189.2881160755412,87.96046368800859,229,113,150,65
461,480.0,188.9865988909427,87.9916820702403,229,113,150,65
462,481.0,188.78385899814472,87.96482683982684,229,113,150,65
463,482.0,188.82946456205508,87.8589445991953,229,114,150,65
464,483.0,188.90046296296296,88.01720679012345,229,114,150,65
